frame,branch1_score,branch2_score,ground_truth
0,0.7751047015190125,0.9907612204551697,0
1,0.7751047015190125,0.9907612204551697,0
2,0.7751047015190125,0.9907612204551697,0
3,0.7751047015190125,0.9907612204551697,0
4,0.7751047015190125,0.9907612204551697,0
5,0.7751047015190125,0.9907612204551697,0
6,0.7751047015190125,0.9907612204551697,0
7,0.7751047015190125,0.9907612204551697,0
8,0.7751047015190125,0.9907612204551697,0
9,0.7751047015190125,0.9907612204551697,0
10,0.7751047015190125,0.9907612204551697,0
11,0.7751047015190125,0.9907612204551697,0
12,0.7751047015190125,0.9907612204551697,0
13,0.7751047015190125,0.9907612204551697,0
14,0.7751047015190125,0.9907612204551697,0
15,0.7751047015190125,0.9907612204551697,0
16,0.8632537722587585,0.9910963773727417,0
17,0.8632537722587585,0.9910963773727417,0
18,0.8632537722587585,0.9910963773727417,0
19,0.8632537722587585,0.9910963773727417,0
20,0.8632537722587585,0.9910963773727417,0
21,0.8632537722587585,0.9910963773727417,0
22,0.8632537722587585,0.9910963773727417,0
23,0.8632537722587585,0.9910963773727417,0
24,0.8632537722587585,0.9910963773727417,0
25,0.8632537722587585,0.9910963773727417,0
26,0.8632537722587585,0.9910963773727417,0
27,0.8632537722587585,0.9910963773727417,0
28,0.8632537722587585,0.9910963773727417,0
29,0.8632537722587585,0.9910963773727417,0
30,0.8632537722587585,0.9910963773727417,0
31,0.8632537722587585,0.9910963773727417,0
32,0.9201797246932983,0.9917770624160767,0
33,0.9201797246932983,0.9917770624160767,0
34,0.9201797246932983,0.9917770624160767,0
35,0.9201797246932983,0.9917770624160767,0
36,0.9201797246932983,0.9917770624160767,0
37,0.9201797246932983,0.9917770624160767,0
38,0.9201797246932983,0.9917770624160767,0
39,0.9201797246932983,0.9917770624160767,0
40,0.9201797246932983,0.9917770624160767,0
41,0.9201797246932983,0.9917770624160767,0
42,0.9201797246932983,0.9917770624160767,0
43,0.9201797246932983,0.9917770624160767,0
44,0.9201797246932983,0.9917770624160767,0
45,0.9201797246932983,0.9917770624160767,0
46,0.9201797246932983,0.9917770624160767,0
47,0.9201797246932983,0.9917770624160767,0
48,0.9567290544509888,0.9927335977554321,0
49,0.9567290544509888,0.9927335977554321,0
50,0.9567290544509888,0.9927335977554321,0
51,0.9567290544509888,0.9927335977554321,0
52,0.9567290544509888,0.9927335977554321,0
53,0.9567290544509888,0.9927335977554321,0
54,0.9567290544509888,0.9927335977554321,0
55,0.9567290544509888,0.9927335977554321,0
56,0.9567290544509888,0.9927335977554321,0
57,0.9567290544509888,0.9927335977554321,0
