frame,branch1_score,branch2_score,ground_truth
0,0.6742145419120789,0.9924647212028503,0
1,0.6742145419120789,0.9924647212028503,0
2,0.6742145419120789,0.9924647212028503,0
3,0.6742145419120789,0.9924647212028503,0
4,0.6742145419120789,0.9924647212028503,0
5,0.6742145419120789,0.9924647212028503,0
6,0.6742145419120789,0.9924647212028503,0
7,0.6742145419120789,0.9924647212028503,0
8,0.6742145419120789,0.9924647212028503,0
9,0.6742145419120789,0.9924647212028503,0
10,0.6742145419120789,0.9924647212028503,0
11,0.6742145419120789,0.9924647212028503,0
12,0.6742145419120789,0.9924647212028503,0
13,0.6742145419120789,0.9924647212028503,0
14,0.6742145419120789,0.9924647212028503,0
15,0.6742145419120789,0.9924647212028503,0
16,0.7689477801322937,0.9928540587425232,0
17,0.7689477801322937,0.9928540587425232,0
18,0.7689477801322937,0.9928540587425232,0
19,0.7689477801322937,0.9928540587425232,0
20,0.7689477801322937,0.9928540587425232,0
21,0.7689477801322937,0.9928540587425232,0
22,0.7689477801322937,0.9928540587425232,0
23,0.7689477801322937,0.9928540587425232,0
24,0.7689477801322937,0.9928540587425232,0
25,0.7689477801322937,0.9928540587425232,0
26,0.7689477801322937,0.9928540587425232,0
27,0.7689477801322937,0.9928540587425232,0
28,0.7689477801322937,0.9928540587425232,0
29,0.7689477801322937,0.9928540587425232,0
30,0.7689477801322937,0.9928540587425232,0
31,0.7689477801322937,0.9928540587425232,0
32,0.840744137763977,0.9929639101028442,0
33,0.840744137763977,0.9929639101028442,0
34,0.840744137763977,0.9929639101028442,0
35,0.840744137763977,0.9929639101028442,0
36,0.840744137763977,0.9929639101028442,0
37,0.840744137763977,0.9929639101028442,0
38,0.840744137763977,0.9929639101028442,0
39,0.840744137763977,0.9929639101028442,0
40,0.840744137763977,0.9929639101028442,0
41,0.840744137763977,0.9929639101028442,0
42,0.840744137763977,0.9929639101028442,0
43,0.840744137763977,0.9929639101028442,0
44,0.840744137763977,0.9929639101028442,0
45,0.840744137763977,0.9929639101028442,0
46,0.840744137763977,0.9929639101028442,0
47,0.840744137763977,0.9929639101028442,0
48,0.8831604719161987,0.9934875965118408,0
49,0.8831604719161987,0.9934875965118408,0
50,0.8831604719161987,0.9934875965118408,0
51,0.8831604719161987,0.9934875965118408,0
52,0.8831604719161987,0.9934875965118408,0
53,0.8831604719161987,0.9934875965118408,0
54,0.8831604719161987,0.9934875965118408,0
55,0.8831604719161987,0.9934875965118408,0
56,0.8831604719161987,0.9934875965118408,0
57,0.8831604719161987,0.9934875965118408,1
58,0.8831604719161987,0.9934875965118408,1
59,0.8831604719161987,0.9934875965118408,1
60,0.8831604719161987,0.9934875965118408,1
61,0.8831604719161987,0.9934875965118408,1
62,0.8831604719161987,0.9934875965118408,1
63,0.8831604719161987,0.9934875965118408,1
64,0.9141489267349243,0.9937938451766968,1
65,0.9141489267349243,0.9937938451766968,1
66,0.9141489267349243,0.9937938451766968,1
67,0.9141489267349243,0.9937938451766968,1
68,0.9141489267349243,0.9937938451766968,1
69,0.9141489267349243,0.9937938451766968,1
70,0.9141489267349243,0.9937938451766968,1
71,0.9141489267349243,0.9937938451766968,1
72,0.9141489267349243,0.9937938451766968,1
73,0.9141489267349243,0.9937938451766968,1
74,0.9141489267349243,0.9937938451766968,1
75,0.9141489267349243,0.9937938451766968,1
76,0.9141489267349243,0.9937938451766968,1
77,0.9141489267349243,0.9937938451766968,1
78,0.9141489267349243,0.9937938451766968,1
79,0.9141489267349243,0.9937938451766968,1
80,0.9388411641120911,0.9943401217460632,1
81,0.9388411641120911,0.9943401217460632,1
82,0.9388411641120911,0.9943401217460632,1
83,0.9388411641120911,0.9943401217460632,1
84,0.9388411641120911,0.9943401217460632,1
85,0.9388411641120911,0.9943401217460632,1
86,0.9388411641120911,0.9943401217460632,1
87,0.9388411641120911,0.9943401217460632,1
88,0.9388411641120911,0.9943401217460632,1
89,0.9388411641120911,0.9943401217460632,1
90,0.9388411641120911,0.9943401217460632,1
91,0.9388411641120911,0.9943401217460632,1
92,0.9388411641120911,0.9943401217460632,1
93,0.9388411641120911,0.9943401217460632,1
94,0.9388411641120911,0.9943401217460632,1
95,0.9388411641120911,0.9943401217460632,1
96,0.9627535343170166,0.9953739047050476,1
97,0.9627535343170166,0.9953739047050476,1
98,0.9627535343170166,0.9953739047050476,1
99,0.9627535343170166,0.9953739047050476,1
100,0.9627535343170166,0.9953739047050476,1
101,0.9627535343170166,0.9953739047050476,1
102,0.9627535343170166,0.9953739047050476,1
103,0.9627535343170166,0.9953739047050476,1
104,0.9627535343170166,0.9953739047050476,1
105,0.9627535343170166,0.9953739047050476,1
106,0.9627535343170166,0.9953739047050476,1
107,0.9627535343170166,0.9953739047050476,1
108,0.9627535343170166,0.9953739047050476,1
109,0.9627535343170166,0.9953739047050476,1
110,0.9627535343170166,0.9953739047050476,1
111,0.9627535343170166,0.9953739047050476,1
112,0.9731719493865967,0.9958588480949402,1
113,0.9731719493865967,0.9958588480949402,1
114,0.9731719493865967,0.9958588480949402,1
115,0.9731719493865967,0.9958588480949402,1
